property_type,property_subtype,living_area_m2,bedrooms,bathrooms,postal_code,latitude,longitude,building_year,state_of_the_building,furnished,has_garage,parking_count,kitchen_equipped,has_elevator,facades,floors_total,has_garden,garden_area_m2,has_terrace,total_area_m2,epc_score,region,province,km_from_nearby_city,is_nearby_city_prestigious,floor_number,coord_swapped,urban_density,property_age,living_area_ratio,bedroom_density,average_room_size,living_area_squared,external_area_dominance_index
House,villa,400.0,3.0,2.0,2860,51.06088,4.553276,1993.0,Normal,0,1,1.0,,0,4.0,,1,800.0,1,11884.0,C,Flanders,Antwerp,6.6,0,,False,606.1872303184107,33.0,0.03365870077415012,0.0075,133.33333333333334,160000.0,0.9663412992258499
Apartment,apartment,85.0,2.0,1.0,1083,50.8726639,4.3197845,1964.0,Normal,0,0,,Partially equipped,1,2.0,,0,,1,,E,Brussels,Brussels Capital Region,3.3,0,5.0,False,10539.994321308412,62.0,,0.023529411764705882,42.5,7225.0,
Apartment,apartment,88.0,2.0,1.0,1090,50.8833141,4.33563991,1963.0,Normal,0,0,,,0,3.0,5.0,0,,0,,F,Brussels,Brussels Capital Region,3.8,0,,False,10480.997862797387,63.0,,0.022727272727272728,44.0,7744.0,
House,residence,83.0,3.0,1.0,1800,50.913211,4.3746373,,,0,0,,,0,2.0,,1,59.0,0,,F,Flanders,Flemish Brabant,7.2,0,,False,2226.8278452516543,,,0.03614457831325301,27.666666666666668,6889.0,
Apartment,duplex,87.0,2.0,1.0,5000,50.4674593,4.8718068,2007.0,Excellent,0,0,,Fully equipped,1,2.0,4.0,0,,0,,B,Wallonia,Namur,0.3,0,3.0,False,653.844532744602,19.0,,0.022988505747126436,43.5,7569.0,
House,residence,177.0,2.0,1.0,1400,50.59853255,4.32544479,,,0,0,,,0,2.0,,0,,0,103.0,D,Wallonia,Walloon Brabant,16.4,0,,False,483.7734161538502,,1.7184466019417475,0.011299435028248588,88.5,31329.0,-0.7184466019417475
House,mixed-building,559.0,11.0,3.0,1325,50.67687,4.71943,1900.0,Normal,0,1,1.0,Super equipped,0,4.0,,1,,1,1570.0,B,Wallonia,Walloon Brabant,22.6,0,,False,246.12259829707565,126.0,0.3560509554140127,0.01967799642218247,50.81818181818182,312481.0,0.6439490445859872
House,bungalow,125.0,3.0,,4780,50.27537,6.11882,,,0,1,,,0,,,1,987.0,1,,,Wallonia,Liège,39.3,0,,False,69.1814710938858,,,0.024,41.666666666666664,15625.0,
House,residence,,3.0,1.0,3650,51.0107836,5.7249223,1958.0,,0,1,1.0,,0,4.0,,1,,0,914.0,F,Flanders,Limburg,16.6,0,,False,326.11799088102595,68.0,,,,,
House,residence,228.0,3.0,1.0,3870,50.7580454,5.3325064,1976.0,,0,1,1.0,,0,3.0,3.0,0,,0,785.0,F,Flanders,Limburg,12.1,0,,False,142.74517712848163,50.0,0.29044585987261146,0.013157894736842105,76.0,51984.0,0.7095541401273886
House,residence,180.0,4.0,2.0,7090,50.608334,4.141006,,New,0,1,1.0,,0,3.0,,1,,0,2085.0,A+,Wallonia,Hainaut,14.7,0,,False,278.1327354801893,,0.08633093525179857,0.022222222222222223,45.0,32400.0,0.9136690647482014
House,villa,267.0,3.0,2.0,8700,50.9973946,3.3460677,1990.0,Normal,0,1,1.0,,0,,,1,2750.0,1,3745.0,D,Flanders,West Flanders,13.0,0,,False,,36.0,0.0712950600801068,0.011235955056179775,89.0,71289.0,0.9287049399198932
Apartment,penthouse,130.0,2.0,1.0,2800,50.9949683,4.4727427,2024.0,Excellent,0,1,1.0,,1,4.0,2.0,1,,1,,A,Flanders,Antwerp,3.5,0,1.0,False,1362.8044856817278,2.0,,0.015384615384615385,65.0,16900.0,
House,residence,183.0,4.0,1.0,4218,50.5314526,5.1224958,,New,0,1,1.0,,0,4.0,,1,,0,2979.0,A+,Wallonia,Liège,19.4,0,,False,145.77020051629663,,0.06143001007049345,0.02185792349726776,45.75,33489.0,0.9385699899295066
House,residence,,4.0,1.0,7912,50.7167568,3.5693425,,,0,0,,,0,,,0,,0,,,Wallonia,Hainaut,17.7,0,,False,108.5902179835059,,,,,,
Apartment,studio,26.0,1.0,1.0,9000,51.065799,3.7265189,,Normal,0,0,,Fully equipped,0,2.0,3.0,0,,0,,B,Flanders,East Flanders,1.4,0,1.0,False,1728.1862462455617,,,0.038461538461538464,26.0,676.0,
House,residence,534.0,9.0,8.0,4140,50.48706357,5.58476443,1890.0,,0,1,1.0,,0,4.0,,1,,1,8694.0,E,Wallonia,Liège,16.2,0,,False,203.7435019032266,136.0,0.06142167011732229,0.016853932584269662,59.333333333333336,285156.0,0.9385783298826778
House,residence,286.0,3.0,1.0,2800,51.0003268,4.4742853,,Excellent,0,1,,,0,4.0,1.0,1,800.0,1,942.0,A,Flanders,Antwerp,2.9,0,,False,1362.8044856817278,,0.3036093418259023,0.01048951048951049,95.33333333333333,81796.0,0.6963906581740977
Apartment,apartment,65.0,2.0,1.0,7850,50.6933701,4.0502931,,,0,0,,,0,2.0,,0,,0,,C,Wallonia,Hainaut,25.7,0,1.0,False,369.7540586346376,,,0.03076923076923077,32.5,4225.0,
House,villa,181.0,4.0,1.0,4671,50.6870243,5.6967846,,,0,1,1.0,,0,4.0,,1,,1,921.0,D,Wallonia,Liège,10.2,0,,False,520.69686880407,,0.1965255157437568,0.022099447513812154,45.25,32761.0,0.8034744842562432
House,residence,176.0,3.0,2.0,2222,51.10321,4.72927,,New,0,1,1.0,,0,4.0,,0,,0,737.0,,Flanders,Antwerp,19.5,0,,False,516.0003328659337,,0.23880597014925373,0.017045454545454544,58.666666666666664,30976.0,0.7611940298507462
House,residence,130.0,3.0,1.0,6850,49.8879744,5.1729904,2015.0,New,0,1,1.0,,0,2.0,1.0,1,40.0,1,182.0,A,Wallonia,Luxembourg,51.5,0,,False,49.70665850522058,11.0,0.7142857142857143,0.023076923076923078,43.333333333333336,16900.0,0.2857142857142857
Apartment,apartment,80.0,2.0,1.0,9600,50.7507831,3.6073501,,Normal,0,1,,Super equipped,0,2.0,4.0,0,,1,,B,Flanders,East Flanders,20.2,0,3.0,False,794.7273809614511,,,0.025,40.0,6400.0,
House,villa,243.0,3.0,1.0,1980,50.9765477,4.4246559,1995.0,Excellent,0,1,,Super equipped,0,4.0,,1,,1,851.0,A,Flanders,Flemish Brabant,6.6,0,,False,540.5965032004807,31.0,0.28554641598119856,0.012345679012345678,81.0,59049.0,0.7144535840188014
House,residence,124.0,3.0,1.0,3920,51.22836,5.246965,1975.0,To renovate,0,1,1.0,,0,4.0,,1,,1,1092.0,F,Flanders,Limburg,19.2,0,,False,344.2365974799543,51.0,0.11355311355311355,0.024193548387096774,41.333333333333336,15376.0,0.8864468864468864
House,residence,470.0,8.0,6.0,9990,51.25618,3.41408,,,0,0,,,1,,,0,,0,744.0,A,Flanders,East Flanders,14.2,0,,False,260.2131034654372,,0.6317204301075269,0.01702127659574468,58.75,220900.0,0.3682795698924731
House,residence,200.0,2.0,,6592,50.0379115,4.22144774,,To renovate,0,0,,,0,,,1,,0,2098.0,G,Wallonia,Hainaut,44.4,0,,False,60.60980117365893,,0.09532888465204957,0.01,100.0,40000.0,0.9046711153479504
House,residence,121.0,3.0,1.0,7382,50.3830616,3.7175716,,To renovate,0,0,,,0,4.0,,1,,1,294.0,G,Wallonia,Hainaut,18.4,0,,False,319.3830255621875,,0.41156462585034015,0.024793388429752067,40.333333333333336,14641.0,0.5884353741496599
House,villa,251.0,3.0,2.0,1730,50.9057269,4.2219866,1990.0,Normal,0,1,1.0,Fully equipped,0,4.0,1.0,1,557.0,1,686.0,F,Flanders,Flemish Brabant,11.0,0,,False,714.4768565547986,36.0,0.36588921282798836,0.01195219123505976,83.66666666666667,63001.0,0.6341107871720116
House,villa,178.0,4.0,1.0,2547,51.12152,4.492976,1991.0,Normal,0,1,1.0,,0,4.0,,0,,0,944.0,E,Flanders,Antwerp,10.7,0,,False,1504.0791221993811,35.0,0.1885593220338983,0.02247191011235955,44.5,31684.0,0.8114406779661016
House,residence,151.0,2.0,1.0,3620,50.8906284,5.6342673,1874.0,,0,0,,,0,2.0,,1,,1,369.0,F,Flanders,Limburg,5.9,0,,False,448.78273229833803,152.0,0.4092140921409214,0.013245033112582781,75.5,22801.0,0.5907859078590786
House,villa,164.0,4.0,1.0,4802,50.5736173,5.8694554,,,0,1,1.0,,0,4.0,,1,,1,3072.0,D,Wallonia,Liège,1.8,0,,False,1700.4115374168132,,0.053385416666666664,0.024390243902439025,41.0,26896.0,0.9466145833333334
House,residence,81.0,3.0,,5590,50.29144,5.09475,,To renovate,0,0,,,0,,,0,,0,,F,Wallonia,Namur,25.3,0,,False,116.45392758162295,,,0.037037037037037035,27.0,6561.0,
House,residence,194.0,4.0,1.0,8930,50.7961693,3.1214422,2022.0,Excellent,0,1,1.0,Super equipped,0,4.0,,1,,1,579.0,A,Flanders,West Flanders,8.7,0,,False,1042.8778181282994,4.0,0.33506044905008636,0.020618556701030927,48.5,37636.0,0.6649395509499136
House,residence,87.0,3.0,1.0,2280,51.192427,4.735339,1900.0,To renovate,0,0,,,0,3.0,,1,300.0,0,375.0,F,Flanders,Antwerp,18.1,0,,False,409.22022234642264,126.0,0.232,0.034482758620689655,29.0,7569.0,0.768
House,residence,188.0,3.0,1.0,1731,50.8776144,4.2838886,2002.0,Normal,0,1,1.0,,0,2.0,,1,,1,193.0,B,Flanders,Flemish Brabant,5.6,0,,False,714.4768565547986,24.0,0.9740932642487047,0.015957446808510637,62.666666666666664,35344.0,0.025906735751295318
House,residence,151.0,4.0,1.0,2910,51.45118,4.449817,1979.0,Normal,0,1,1.0,,0,4.0,,1,,1,598.0,D,Flanders,Antwerp,25.8,0,,False,412.15229783190136,47.0,0.2525083612040134,0.026490066225165563,37.75,22801.0,0.7474916387959867
House,residence,380.0,3.0,1.0,1745,50.9666667,4.1833333,2000.0,,0,1,1.0,,0,4.0,,1,,1,,B,Flanders,Flemish Brabant,9.0,0,,False,753.3403916901041,26.0,,0.007894736842105263,126.66666666666667,144400.0,
House,residence,186.0,4.0,1.0,9630,50.8875028,3.7517938,2025.0,,0,1,1.0,,0,,,1,,0,865.0,,Flanders,East Flanders,18.7,0,,False,246.41566044139626,1.0,0.21502890173410405,0.021505376344086023,46.5,34596.0,0.784971098265896
House,villa,270.0,3.0,1.0,9820,50.975427,3.7271497,2024.0,New,0,0,,Super equipped,0,4.0,,1,800.0,1,940.0,,Flanders,East Flanders,8.8,0,,False,,2.0,0.2872340425531915,0.011111111111111112,90.0,72900.0,0.7127659574468085
House,residence,216.0,4.0,2.0,3090,50.7696589,4.4885562,2010.0,Normal,0,1,1.0,,0,,1.0,1,379.0,1,671.0,B,Flanders,Flemish Brabant,3.2,1,,False,583.4950902725091,16.0,0.32190760059612517,0.018518518518518517,54.0,46656.0,0.6780923994038748
Apartment,ground-floor,92.0,2.0,1.0,8940,50.7783643,3.0448039,,Fully renovated,0,0,,Fully equipped,0,2.0,,1,,1,,B,Flanders,West Flanders,12.4,0,0.0,False,438.83540171156676,,,0.021739130434782608,46.0,8464.0,
House,residence,,5.0,,6200,50.4303002,4.5188213,,,0,0,,,0,2.0,,0,,0,,F,Wallonia,Hainaut,5.7,0,,False,1315.7002423799884,,,,,,
House,villa,247.0,4.0,2.0,2580,51.0298003,4.6640595000000005,2011.0,,0,1,2.0,,0,4.0,,1,,1,5840.0,B,Flanders,Antwerp,13.1,0,,False,543.0060120546327,15.0,0.042294520547945205,0.016194331983805668,61.75,61009.0,0.9577054794520548
Apartment,duplex,106.0,1.0,1.0,4800,50.5807494,5.8409597,1850.0,Normal,0,0,,Fully equipped,0,2.0,1.0,0,,1,,C,Wallonia,Liège,1.8,0,0.0,False,1700.4115374168132,176.0,,0.009433962264150943,106.0,11236.0,
Apartment,apartment,70.0,2.0,1.0,1080,50.85704605,4.31826338,1930.0,To renovate,0,0,,,0,2.0,4.0,0,,1,,E,Brussels,Brussels Capital Region,2.5,0,1.0,False,16409.421711093237,96.0,,0.02857142857142857,35.0,4900.0,
House,villa,297.0,5.0,3.0,5330,50.3777222,4.9421604,1890.0,,0,1,2.0,,0,4.0,2.0,0,,1,2498.0,E,Wallonia,Namur,11.2,0,,False,93.50913792464614,136.0,0.1188951160928743,0.016835016835016835,59.4,88209.0,0.8811048839071257
House,residence,190.0,3.0,1.0,5600,50.1958462,4.5430358,,New,0,1,1.0,,0,4.0,,1,,0,740.0,A+,Wallonia,Namur,24.9,0,,False,60.93980168651363,,0.25675675675675674,0.015789473684210527,63.333333333333336,36100.0,0.7432432432432432
House,residence,98.0,2.0,,9000,51.067782,3.6983279,,New,0,1,,,0,2.0,,1,,1,111.0,,Flanders,East Flanders,2.0,0,,False,1728.1862462455617,,0.8828828828828829,0.02040816326530612,49.0,9604.0,0.11711711711711714
House,residence,135.0,3.0,1.0,2040,51.34628,4.329622,,Normal,0,1,2.0,,0,,,1,145.0,1,,D,Flanders,Antwerp,15.0,0,,False,2699.1056940804588,,,0.022222222222222223,45.0,18225.0,
House,residence,115.0,6.0,6.0,7300,50.425877,3.7969506,,To renovate,0,0,,,0,3.0,,1,,1,339.0,G,Wallonia,Hainaut,11.4,0,,False,1016.183266977162,,0.3392330383480826,0.05217391304347826,19.166666666666668,13225.0,0.6607669616519174
House,residence,250.0,5.0,1.0,2310,51.3417055,4.759869,1979.0,Normal,0,1,,Fully equipped,0,4.0,,1,,1,968.0,C,Flanders,Antwerp,13.0,0,,False,268.12363830430195,47.0,0.25826446280991733,0.02,50.0,62500.0,0.7417355371900827
House,residence,135.0,2.0,1.0,7100,50.469385,4.1892216,2022.0,New,0,1,1.0,,0,3.0,,1,28.0,1,,,Wallonia,Hainaut,1.1,0,,False,1265.1388437874166,4.0,,0.014814814814814815,67.5,18225.0,
Apartment,studio,74.0,1.0,,5377,50.37271761,5.38083041,,,0,0,,,0,4.0,,0,,0,,,Wallonia,Namur,32.1,0,1.0,False,65.00727020925747,,,0.013513513513513514,74.0,5476.0,
Apartment,apartment,38.0,1.0,,8400,51.2179222,2.882676,,,0,0,,,0,,,0,,1,,C,Flanders,West Flanders,3.2,0,,False,1764.800019654242,,,0.02631578947368421,38.0,1444.0,
Apartment,apartment,93.0,2.0,1.0,2850,51.0957274,4.3838351,,Normal,0,0,,,0,,2.0,1,72.0,1,,B,Flanders,Antwerp,10.2,0,0.0,False,2668.656613877441,,,0.021505376344086023,46.5,8649.0,
Apartment,apartment,87.0,2.0,1.0,7500,50.6056059,3.3880367,2002.0,Normal,0,0,,Fully equipped,0,2.0,,0,,1,,C,Wallonia,Hainaut,0.1,0,0.0,False,320.3777275931326,24.0,,0.022988505747126436,43.5,7569.0,
House,residence,202.0,4.0,1.0,5650,50.24556605,4.4233953,,To renovate,0,1,2.0,,0,,,1,,0,2425.0,G,Wallonia,Namur,18.4,0,,False,148.4363345229418,,0.08329896907216496,0.019801980198019802,50.5,40804.0,0.9167010309278351
House,residence,202.0,5.0,1.0,1495,50.5774515,4.5621379,1850.0,To renovate,0,1,1.0,Fully equipped,0,4.0,2.0,1,930.0,0,1005.0,E,Wallonia,Walloon Brabant,20.3,0,,False,230.2496558574201,176.0,0.2009950248756219,0.024752475247524754,40.4,40804.0,0.7990049751243781
Apartment,apartment,78.0,1.0,,4800,50.5915508,5.8781283,1899.0,Excellent,0,0,,,0,2.0,,0,,0,,C,Wallonia,Liège,1.1,0,0.0,False,1700.4115374168132,127.0,,0.01282051282051282,78.0,6084.0,
House,residence,163.0,3.0,1.0,1654,50.7434325,4.2732664,2025.0,,0,0,,,0,2.0,,1,,1,165.0,,Flanders,Flemish Brabant,13.1,0,,False,874.73085134825,1.0,0.9878787878787879,0.018404907975460124,54.333333333333336,26569.0,0.012121212121212088
House,residence,176.0,4.0,1.0,9700,50.8359774,3.6052398,2023.0,New,0,1,,Super equipped,0,3.0,1.0,1,,1,148.0,,Flanders,East Flanders,14.0,0,,False,477.80624337431084,3.0,1.1891891891891893,0.022727272727272728,44.0,30976.0,-0.18918918918918926
Apartment,apartment,70.0,1.0,1.0,7711,50.7281602,3.3048918,,Normal,0,1,,Fully equipped,1,2.0,,0,,0,,E,Wallonia,Hainaut,6.7,0,3.0,False,1484.477213875128,,,0.014285714285714285,70.0,4900.0,
Apartment,apartment,86.0,2.0,1.0,2300,51.32402,4.953304,2024.0,New,0,0,,,1,3.0,4.0,0,,1,,,Flanders,Antwerp,0.6000000000000001,0,1.0,False,845.7710068036297,2.0,,0.023255813953488372,43.0,7396.0,
House,residence,233.0,4.0,1.0,5590,50.3086907,5.0724485,1964.0,To renovate,0,0,,Fully equipped,0,4.0,2.0,1,20.0,1,2636.0,F,Wallonia,Namur,22.8,0,,False,116.45392758162295,62.0,0.08839150227617602,0.017167381974248927,58.25,54289.0,0.911608497723824
House,residence,134.0,3.0,1.0,8900,50.8172313,2.874626,,Fully renovated,0,0,,,0,3.0,,1,,1,131.0,B,Flanders,West Flanders,22.5,0,,False,270.71418336991593,,1.0229007633587786,0.022388059701492536,44.666666666666664,17956.0,-0.022900763358778553
Apartment,apartment,94.0,2.0,1.0,3900,51.2056762,5.4175602,,New,0,0,,,1,,2.0,1,,1,,,Flanders,Limburg,26.5,0,0.0,False,413.3908397250625,,,0.02127659574468085,47.0,8836.0,
House,residence,140.0,4.0,1.0,4400,50.5940246,5.4590117,,Normal,0,0,,Fully equipped,0,3.0,2.0,1,175.0,1,247.0,C,Wallonia,Liège,9.5,0,,False,739.5860195823743,,0.5668016194331984,0.02857142857142857,35.0,19600.0,0.4331983805668016
House,residence,184.0,2.0,1.0,3650,51.038634,5.727058,1953.0,,0,1,,,0,4.0,,1,,1,3624.0,C,Flanders,Limburg,17.9,0,,False,326.11799088102595,73.0,0.05077262693156733,0.010869565217391304,92.0,33856.0,0.9492273730684326
Apartment,duplex,94.0,2.0,1.0,1000,50.8453824,4.3392652,2003.0,Normal,0,0,,,0,3.0,,0,,1,,C,Brussels,Brussels Capital Region,1.0,0,,False,5993.831924903229,23.0,,0.02127659574468085,47.0,8836.0,
House,mixed-building,77.0,2.0,1.0,4000,50.6410871,5.5349637,1918.0,To renovate,0,0,,Fully equipped,0,2.0,2.0,0,,1,82.0,G,Wallonia,Liège,3.3,0,,False,2874.325750721212,108.0,0.9390243902439024,0.025974025974025976,38.5,5929.0,0.060975609756097615
House,residence,,3.0,1.0,9500,50.7705978,3.8871336,1970.0,To renovate,0,1,1.0,,0,4.0,,1,,0,907.0,F,Flanders,East Flanders,21.5,0,,False,440.14729038737596,56.0,,,,,
House,residence,,4.0,2.0,7160,50.4960676,4.288132,,Excellent,0,0,,Super equipped,0,2.0,,1,,1,,C,Wallonia,Hainaut,7.3,0,,False,825.5387748809237,,,,,,
Apartment,apartment,73.0,,,9000,51.0366201,3.73279,1968.0,,0,0,,,1,,,0,,0,,B,Flanders,East Flanders,2.2,0,,False,1728.1862462455617,58.0,,,,5329.0,
Apartment,apartment,81.0,2.0,1.0,1030,50.8559301,4.3988799,1938.0,To renovate,0,1,,,0,2.0,,0,,1,,G,Brussels,Brussels Capital Region,3.4,0,2.0,False,16424.510944318972,88.0,,0.024691358024691357,40.5,6561.0,
House,mixed-building,,4.0,,1070,50.8365808,4.308187,,,0,0,,,0,2.0,,0,,0,,,Brussels,Brussels Capital Region,3.4,0,,False,7185.624093582328,,,,,,
House,residence,61.0,1.0,1.0,2500,51.12877,4.5844000000000005,2003.0,Normal,0,0,,,0,2.0,,1,52.0,1,85.0,D,Flanders,Antwerp,13.7,0,,False,772.6101047719809,23.0,0.7176470588235294,0.01639344262295082,61.0,3721.0,0.2823529411764706
House,residence,158.0,3.0,1.0,5002,50.4737841,4.8295919,1961.0,To renovate,1,0,,,0,3.0,2.0,0,,0,350.0,F,Wallonia,Namur,2.8,0,,False,653.844532744602,65.0,0.4514285714285714,0.0189873417721519,52.666666666666664,24964.0,0.5485714285714286
House,residence,92.0,1.0,,4610,50.6437058,5.6677776,,,0,1,,,0,3.0,,1,,1,194.0,G,Wallonia,Liège,6.3,0,,False,1643.9980774209712,,0.4742268041237113,0.010869565217391304,92.0,8464.0,0.5257731958762887
House,residence,90.0,1.0,1.0,5651,50.2909331,4.39838165,,To renovate,0,1,1.0,,0,2.0,,1,,0,250.0,E,Wallonia,Namur,13.7,0,,False,148.4363345229418,,0.36,0.011111111111111112,90.0,8100.0,0.64
House,residence,266.0,3.0,2.0,2860,51.0745192,4.5318017,1975.0,,0,1,1.0,,0,4.0,,1,,1,619.0,D,Flanders,Antwerp,6.6,0,,False,606.1872303184107,51.0,0.4297253634894992,0.011278195488721804,88.66666666666667,70756.0,0.5702746365105008
Apartment,ground-floor,128.0,3.0,1.0,1060,50.8291588,4.3399814,,Normal,0,0,,,0,2.0,,0,,0,,,Brussels,Brussels Capital Region,2.5,0,,False,19270.221665394678,,,0.0234375,42.666666666666664,16384.0,
House,residence,40.0,2.0,1.0,2400,51.211041,5.1716104,2019.0,,0,0,,,0,4.0,,1,,1,,,Flanders,Antwerp,13.6,0,,False,337.8677527790206,7.0,,0.05,20.0,1600.0,
House,residence,125.0,4.0,1.0,5030,50.56955365,4.68895484,,,0,1,1.0,,0,,,1,,1,316.0,E,Wallonia,Namur,17.0,0,,False,275.1939946579835,,0.39556962025316456,0.032,31.25,15625.0,0.6044303797468354
House,residence,157.0,3.0,1.0,2820,51.02951,4.526137,,To renovate,0,0,,,0,,,1,,0,,D,Flanders,Antwerp,3.4,0,,False,535.8179401133107,,,0.01910828025477707,52.333333333333336,24649.0,
House,residence,190.0,3.0,1.0,5350,50.4145401,5.1673861,,New,0,1,1.0,,0,4.0,,1,,0,1003.0,A+,Wallonia,Namur,22.0,0,,False,93.79658343744514,,0.18943170488534397,0.015789473684210527,63.333333333333336,36100.0,0.810568295114656
Apartment,apartment,80.0,1.0,1.0,1000,50.8427501,4.3515499,1997.0,Excellent,0,0,,Super equipped,1,,3.0,0,,1,,D,Brussels,Brussels Capital Region,0.8,0,3.0,False,5993.831924903229,29.0,,0.0125,80.0,6400.0,
Apartment,duplex,131.0,2.0,1.0,1348,50.668081,4.6118324,1977.0,To renovate,0,1,1.0,Fully equipped,0,2.0,2.0,0,,1,,B,Wallonia,Walloon Brabant,24.4,0,1.0,False,950.9492560785022,49.0,,0.015267175572519083,65.5,17161.0,
Apartment,apartment,155.0,2.0,2.0,2650,51.1556647,4.4505431,2026.0,Excellent,0,0,,,1,,2.0,1,,1,,,Flanders,Antwerp,7.8,0,1.0,False,2696.009606692133,0.0,,0.012903225806451613,77.5,24025.0,
Apartment,ground-floor,101.0,2.0,,6700,49.6562971,5.8236075,,Fully renovated,0,0,,Fully equipped,0,3.0,,0,,0,,G,Wallonia,Luxembourg,3.0,0,0.0,False,264.5100871196674,,,0.019801980198019802,50.5,10201.0,
House,residence,219.0,3.0,1.0,3530,51.0524906,5.3845486,1988.0,,0,1,1.0,,0,2.0,3.0,1,,1,2396.0,C,Flanders,Limburg,12.5,0,,False,395.5776128572188,38.0,0.09140233722871452,0.0136986301369863,73.0,47961.0,0.9085976627712855
Apartment,apartment,152.0,3.0,2.0,7521,50.5921026,3.41505521,2011.0,Excellent,0,1,2.0,,1,4.0,3.0,0,,1,,B,Wallonia,Hainaut,2.5,0,3.0,False,320.3777275931326,15.0,,0.019736842105263157,50.666666666666664,23104.0,
House,residence,248.0,4.0,1.0,5640,50.305511,4.70332004,1899.0,To renovate,0,1,1.0,,0,4.0,1.0,1,,1,485.0,F,Wallonia,Namur,21.4,0,,False,116.38495247810359,127.0,0.511340206185567,0.016129032258064516,62.0,61504.0,0.48865979381443303
House,residence,79.0,3.0,1.0,6441,50.2115372,4.3555674,,,0,0,,,0,4.0,,1,1.0,1,443.0,D,Wallonia,Hainaut,23.0,0,,False,46.993854744200064,,0.17832957110609482,0.0379746835443038,26.333333333333332,6241.0,0.8216704288939052
Apartment,apartment,95.0,1.0,1.0,1082,50.86231494,4.30084714,1954.0,To renovate,0,0,,,1,,4.0,0,,1,,D,Brussels,Brussels Capital Region,3.8,0,2.0,False,8746.532958229234,72.0,,0.010526315789473684,95.0,9025.0,
Apartment,apartment,90.0,2.0,1.0,7190,50.70612105,4.57614557,,Normal,0,1,1.0,,0,,3.0,0,,0,,E,Wallonia,Hainaut,21.2,0,3.0,False,333.38772562556744,,,0.022222222222222223,45.0,8100.0,
House,residence,292.0,5.0,1.0,9600,50.7543858,3.5918276,,Excellent,0,0,,,0,,,0,,1,250.0,D,Flanders,East Flanders,19.2,0,,False,794.7273809614511,,1.168,0.017123287671232876,58.4,85264.0,-0.16799999999999993
House,residence,176.0,6.0,1.0,4800,50.5936397,5.8607196,,,0,0,,,0,2.0,,0,,0,485.0,D,Wallonia,Liège,0.5,0,,False,1700.4115374168132,,0.3628865979381443,0.03409090909090909,29.333333333333332,30976.0,0.6371134020618556
House,residence,295.0,5.0,1.0,3110,50.9406485,4.7337174,1967.0,Normal,0,1,2.0,,0,4.0,,1,,1,1990.0,D,Flanders,Flemish Brabant,7.2,0,,False,475.22131106857853,59.0,0.14824120603015076,0.01694915254237288,59.0,87025.0,0.8517587939698492
House,villa,,5.0,1.0,1020,50.8956978,4.3542931,,,0,0,,,0,,,0,,0,737.0,G,Brussels,Brussels Capital Region,5.1,0,,False,5993.831924903229,,,,,,
Apartment,apartment,245.0,4.0,4.0,4460,50.635141,5.3963056,1850.0,Excellent,0,0,,Super equipped,1,4.0,4.0,1,,0,,D,Wallonia,Liège,12.9,0,2.0,False,685.2326244118095,176.0,,0.0163265306122449,61.25,60025.0,
House,residence,180.0,5.0,1.0,2170,51.25007,4.437176,1983.0,Normal,0,0,,,0,,,1,66.0,1,,C,Flanders,Antwerp,4.2,0,,False,2699.1056940804588,43.0,,0.027777777777777776,36.0,32400.0,
House,residence,422.0,3.0,1.0,6980,50.1501104,5.5783189,1900.0,Normal,0,1,2.0,,0,,,1,159.0,1,920.0,E,Wallonia,Luxembourg,52.8,0,,False,27.382187011862,126.0,0.45869565217391306,0.0071090047393364926,140.66666666666666,178084.0,0.5413043478260869
House,residence,,3.0,,5550,49.8115536,4.8689789,,,0,1,,,0,4.0,,1,,0,,F,Wallonia,Namur,69.6,0,,False,25.136652269835093,,,,,,
Apartment,apartment,65.0,2.0,1.0,4000,50.6332063,5.5519531,1970.0,Normal,0,0,,Fully equipped,1,2.0,1.0,0,,1,,B,Wallonia,Liège,2.0,0,1.0,False,2874.325750721212,56.0,,0.03076923076923077,32.5,4225.0,
House,residence,411.0,4.0,2.0,7750,50.7431781,3.5149473,1989.0,Excellent,0,1,1.0,Super equipped,0,4.0,3.0,1,828.0,1,1150.0,E,Wallonia,Hainaut,17.6,0,,False,141.3235032231249,37.0,0.35739130434782607,0.009732360097323601,102.75,168921.0,0.6426086956521739
Apartment,apartment,,1.0,1.0,1050,50.8205123,4.365994,,,0,1,,,0,,,0,,1,,F,Brussels,Brussels Capital Region,2.9,1,4.0,False,10007.880162151841,,,,,,
Apartment,apartment,115.0,2.0,2.0,5000,50.4674593,4.8718068,1900.0,Excellent,0,0,,,1,2.0,4.0,0,,0,,D,Wallonia,Namur,0.3,0,0.0,False,653.844532744602,126.0,,0.017391304347826087,57.5,13225.0,
House,residence,164.0,4.0,1.0,9032,51.082322,3.7060696,2026.0,New,0,1,1.0,,0,2.0,1.0,1,,1,225.0,,Flanders,East Flanders,3.2,0,,False,1728.1862462455617,0.0,0.7288888888888889,0.024390243902439025,41.0,26896.0,0.2711111111111111
